Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Italy,ITA,8.89999961853027,9,9.19999980926514,9.30000019073486,9.5,9.60000038146973,9.69999980926514,9.89999961853027,10.1000003814697,10.3000001907349,10.6000003814697,10.6000003814697,10.6000003814697,10.5,10.6000003814697,10.6000003814697,10.3999996185303,10.3000001907349,10,9.80000019073486,9.60000038146973,9.39999961853027,9.10000038146973,8.89999961853027,8.5,8.30000019073486,8,7.80000019073486,7.5,7.09999990463257,7.1999998093,6.8000001907,6.9000000954,6.6999998093,6.5999999046,6.3000001907,6.5,5.9000000954,5.5,4.9000000954,4.7,4.6,4.4,4.2,4,4,3.9,3.8,3.7,3.6,3.6,3.5,3.4,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Jamaica,JAM,4.14548826217651,..,..,..,..,..,..,..,..,..,4.10489988327026,..,..,..,..,4.99949979782104,..,..,..,..,..,..,..,..,..,3.33330011367798,..,..,..,2.40009999275208,2.2000000477,..,..,2.1003000736,..,2.1,2.1199998856,..,..,..,..,1.5,1.5,1.3999999762,1.8,1.7,2,1.7,..,1.7,1.8,..,1.7,1.7,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Japan,JPN,9,..,..,..,..,..,..,..,..,..,12.5,..,..,..,..,..,..,..,..,..,13.6999998092651,..,..,..,..,14.6999998092651,..,..,..,..,..,..,..,15.6000003815,15.5,15.3999996185,15.1999998093,15.1000003815,15,14.8000001907,14.6999998093,12.9,14.3999996185,14.3000001907,13.9,14.1,13.98,..,13.8,13.7,..,..,13.4,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Jordan,JOR,3.60545015335083,..,..,..,..,..,..,..,..,..,1.12800002098083,..,..,..,..,1.02600002288818,..,..,..,..,1.25769996643066,1.2063000202179,..,..,..,1.20550000667572,..,..,..,..,1.7977999449,..,..,..,1.6302000284,..,..,1.7999999523,..,..,1.7,1.7,1.7,1.7,1.7,1.7,1.9,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.9,1.4,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.0934000015259,13.229100227356,13.3114995956421,13.3694000244141,13.5123996734619,13.5857000350952,13.5607004165649,13.5560998916626,13.5441999435425,13.6300001144409,13.6660995483,13.7089996338,13.4618997574,13.1665000916,12.1447000504,11.6499996185,10.3299999237,8.4499998093,8.1899995804,7.25,7.2,7,7,7.7,7.8,7.8,7.8,7.7,7.7,7.6,7.3,7.1,7,6.7,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kenya,KEN,1.25048005580902,..,..,..,..,..,..,..,..,..,1.26429998874664,..,..,..,..,1.25,..,..,..,..,..,..,..,..,..,1.70710003376007,..,..,..,1.43620002269745,1.6471999884,..,..,..,..,..,..,..,..,..,..,..,1.9,..,1.4,..,1.4,..,..,..,1.4,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kiribati,KIR,6.36363649368286,..,..,..,..,..,..,..,..,..,12.3312997817993,..,..,..,..,..,..,..,..,..,5.09469985961914,4.76830005645752,..,..,..,..,..,..,..,..,4.2718000412,..,..,..,..,..,..,..,1.7999999523,..,..,..,..,..,1.5,1.51,..,..,..,1.5,1.4,1.3,..,..,..,1.9,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,..,..,..,14.3,..,13.2,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70000004768372,..,..,..,..,2.40000009536743,..,..,..,3,3.0999999046,3.2999999523,3.5,3.7000000477,4.0999999046,4.4000000954,4.5999999046,4.8000001907,5.0999999046,5.5999999046,6.0999999046,6.0999999046,6.6,7.0999999046,8.6,..,8.64,..,12.3,10.3,..,..,10.3,..,..,11.5,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kuwait,KWT,6.79856109619141,..,..,..,..,..,..,..,..,..,4.83470010757446,..,..,..,..,..,..,..,..,..,4.144700050354,..,..,..,..,..,..,..,..,2.98539996147156,..,..,..,..,..,..,..,2.7599999905,..,..,2.4,2.3,2.2,2.2,2.1,1.9,1.9,1.9,1.8,1.8,2,1.9,2.2,2.2,2,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0114002227783,12.1184997558594,12.1033000946045,11.9364995956421,11.9771003723145,12.0304002761841,12.0309000015259,12.0642004013062,11.9474000930786,11.9720001220703,11.9772996902,12.0579996109,11.9320001602,10.7455997467,9.6052999496,8.6400003433,8.4099998474,8.6000003815,8.3000001907,7.4699997902,7,6.2,5.5,5.3,5.1,5.1,5.1,5.1,5,4.8,4.8,4.7,4.6,4.5,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Lao PDR,LAO,0.472209453582764,..,..,..,..,..,..,..,..,..,0.92739999294281,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5697999001,..,..,..,..,..,..,..,..,..,..,..,0.9,..,..,1.2,..,..,..,..,0.7,..,1.5,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,1.95640331005076,..,..,..,..,2.23614846998734,..,..,..,..,2.81517387647586,2.69490620858424,..,..,..,4.02963003398057,4.07244116477016,4.05955140259874,4.17428126974938,4.01061636953459,3.88242699352,4.04524579552615,3.96956415250678,3.92730675014421,3.91245191999802,3.82803007248317,3.66913487931375,3.59709707391821,3.69495190756205,3.55924588590038,3.49666139977612,3.40134146927853,3.36222131656369,3.17867866716359,3.68870759678766,3.16906156175191,3.07231137671302,..,..,4.31044099065106,3.85072679789283,3.93671409160297,4.21873152427635,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Latin America & Caribbean,LCN,3.4315029574477,..,..,..,..,..,..,..,..,..,3.46578217230135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.48621084885444,..,..,2.56195554674255,..,..,2.26605041767391,..,..,..,..,..,..,..,..,..,..,..,..,1.95918023515962,2.23414797107883,2.0045724297313,2.10434605478328,2.13931163133949,2.17552044810434,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Latin America & Caribbean (excluding high income),LAC,3.36477810631922,..,..,..,..,..,..,..,..,..,3.40334123792201,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.43853983051865,..,..,2.52732083622224,..,..,2.21405871541591,..,..,..,..,..,..,..,..,..,..,..,..,1.94476414838025,2.24572555397991,1.99334983308024,2.09268860470193,2.12930928378679,2.16516032319828,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.38569241606684,..,..,..,..,..,..,..,..,..,3.4086099004669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.40807967988333,..,..,2.47890634296952,..,..,2.18399932702121,..,..,..,..,..,..,..,..,..,..,..,..,1.85877992093951,2.14504259107665,1.94242773930726,2.0336624991599,2.07488509973306,2.09185793414075,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8909997940063,..,..,..,..,14.3086004257202,14.1928997039795,14.2390003204346,14.0949001312256,14.0235004425049,14.0754003525,13.6218996048,12.9406003952,12.2314996719,12.0551996231,11.1899995804,10.4399995804,9.8000001907,9.4099998474,9.029999733,8.8,8.3,7.9,8,7.9,7.9,7.8,7.8,7.8,6.7,5.7,5.9,5.9,5.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Least developed countries: UN classification,LDC,1.27344621069723,..,..,..,..,..,..,..,..,..,0.996655135687328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.731796545820335,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Lebanon,LBN,4.58133935928345,..,..,..,..,..,..,..,..,..,4.09870004653931,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6505999565,..,3.0827000141,..,..,..,..,2.7000000477,..,..,3.1,3,3,3,3,3.6,3.6,3.4,3.4,3.5,3.5,3.5,3.5,2.9,2.9,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Lesotho,LSO,1.10372042655945,..,..,..,..,..,..,..,..,..,1.744500041008,..,..,..,..,1.62839996814728,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Liberia,LBR,1.322425365448,..,..,..,..,..,..,..,..,..,1.57690000534058,..,..,..,..,1.64699995517731,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.8,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Libya,LBY,2.75537443161011,..,..,..,..,..,..,..,..,..,3.81369996070862,..,..,..,..,..,..,..,..,..,..,4.82550001144409,..,..,..,..,..,..,..,..,4.1729998589,..,..,..,..,..,..,4.3000001907,..,..,4.1,3.9,3.9,3.9,3.9,3.4,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0663995742798,..,..,..,..,12.7760000228882,12.7692003250122,12.8029003143311,12.8053998947144,12.6358003616333,12.4871997833,12.4653997421,12.0453996658,11.9105997086,11.2838001251,11.0900001526,10.8800001144,10.1899995804,10.029999733,9.8500003815,8.8,8.3,8.1,7.9,7.6,7.3,7.1,7.2,7.2,7.2,7.2,7.4,7.4,7.3,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,1.38004447120999,..,..,..,..,1.53796269248007,..,..,..,..,1.98799303957735,..,..,..,..,2.71841601719409,..,..,..,..,2.9310238108769,2.59874978142453,..,..,..,..,..,..,..,..,..,..,2.06946362580687,2.14783263997205,..,2.15001073927428,..,..,..,..,..,2.41515767125909,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Low income,LIC,1.39011824386153,..,..,..,..,..,..,..,..,..,1.25693098969363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.0792154613123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.812140049163495,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Lower middle income,LMC,0.777377643607456,..,..,..,..,..,..,..,..,..,0.868189669608872,..,..,..,..,0.854641716304066,..,..,..,..,1.62269247032659,1.56863923970932,..,..,..,1.63378564853552,..,..,..,..,..,1.52453161123049,..,..,..,..,..,..,..,..,..,..,1.10053034781569,..,..,1.26283997281071,..,..,..,..,..,0.987603373574623,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.10000038146973,8,7.90000009536743,7.80000019073486,7.5999999046,7.5,7.3000001907,7.4000000954,7.1999998093,7.0999999046,7,6.9000000954,6.8000001907,6.3000001907,6.1999998093,6.0999999046,6,6,6.4,5.8,5.7,5.7,5.6,5.5,5.4,5.3,5.2,5.1,4.9,4.8,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Macao SAR, China",MAC,10.1213865280151,..,..,..,..,..,..,..,..,..,5.29530000686646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Madagascar,MDG,2.40618586540222,..,..,..,..,..,..,..,..,..,2.79080009460449,..,..,..,..,2.43129992485046,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.9359999895,..,..,..,..,..,..,..,..,..,..,..,0.4199999869,..,..,0.3,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Malawi,MWI,1.11873054504395,..,..,..,..,..,..,..,..,..,1.53849995136261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.841899991035461,1.5506999493,..,..,..,..,..,..,..,1.3400000334,..,..,..,..,..,..,..,..,1.1,..,..,..,1.3,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Malaysia,MYS,3.72813272476196,..,..,..,..,..,..,..,..,..,3.46970009803772,..,..,..,..,3.34669995307922,..,..,..,..,..,2.27830004692078,..,..,..,2.5576000213623,..,2.47790002822876,..,2.33949995040894,2.1305999756,2.0938999653,2.0606999397,2.0295000076,2.0215001106,2.0299999714,2.0099999905,..,..,..,..,1.8,..,..,..,1.8,1.9,1.76,..,1.8,1.8,1.79,1.9,..,..,1.9,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7627999783,..,..,..,..,..,..,..,..,..,1.7000000477,..,2.26,2.3,..,2.6,..,..,..,4.3,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mali,MLI,0.668505728244781,..,..,..,..,..,..,..,..,..,0.679099977016449,..,..,..,..,0.714299976825714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2399999946,..,..,..,..,..,..,0.3,..,..,0.6,..,0.1,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Malta,MLT,9.2583589553833,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.46389961242676,..,..,9.33530044555664,9.25730037689209,9.44110012054443,..,..,..,5.8432002068,5.6210999489,5.4299998283,5.7800002098,5.6399998665,5.6100001335,5.5700001717,5.5,7.6,7.5,7.4,7.5,7.4,7.6,7.8,7.4,4.8,4.5,4.4,4.7,4.8,4.7,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2727000713,..,..,..,..,..,..,..,..,2.1,..,..,..,..,..,..,..,..,..,2.7,2.7,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mauritania,MRT,0.20484359562397,..,..,..,..,..,..,..,..,..,0.34400001168251,..,..,..,..,0.344300001859665,..,..,..,..,..,..,..,..,0.767599999904633,..,..,..,..,..,0.6654000282,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mauritius,MUS,4.71666669845581,..,..,..,..,..,..,..,..,..,3.95160007476807,..,..,..,..,3.29970002174377,..,..,..,..,3.12220001220703,..,..,..,..,3.34649991989136,..,..,..,..,..,2.8866000175,3.1350998878,3.0947999954,3.0745999813,..,..,..,..,..,..,..,..,..,..,3,..,..,3.3,..,..,3.4,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.699999988079071,..,..,..,..,..,..,..,..,..,1,1.1000000238,1.2000000477,1.2000000477,1.2000000477,1.2000000477,1.2000000477,1.1000000238,1.1000000238,1.1000000238,1.1000000238,1.1000000238,1.1000000238,1,1,..,1.6,1.7,1.6,1.6,1.7,1.5,1.5,1.6,..,1.5,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4672999382019,..,..,..,..,..,..,..,..,..,..,2.8,..,..,..,..,3.3,3.31,..,..,3.2,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Middle East & North Africa,MEA,1.93310063548104,..,..,..,..,..,..,..,..,..,1.89845894451313,..,..,..,..,..,..,..,..,..,..,1.87096474395638,..,..,..,..,..,..,..,..,1.89196202675602,..,..,..,..,..,..,..,..,..,1.76591672392289,1.81829442473539,1.76265331533574,1.7627151693959,1.77728221439721,1.79232276343186,1.81579349795661,1.77227643004747,1.72463947420015,1.62442396617918,1.68764488706148,1.35669311177354,1.01936248976159,1.31563228373799,1.62848507014646,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Middle East & North Africa (excluding high income),MNA,1.84397601817328,..,..,..,..,..,..,..,..,..,1.90695292166014,..,..,..,..,..,..,..,..,..,1.74731054736123,1.75200058385951,..,..,..,..,..,..,..,..,1.7499535727127,..,..,..,..,..,..,..,..,..,1.64367507187058,1.62365238439819,1.64686674846834,1.64657108001312,1.676196436388,1.67347394434828,1.71212481992556,1.67212202670376,1.6216907116887,1.51344452000189,1.58843149646859,1.23330757247811,0.827081150184223,1.16300785053231,1.51669671692738,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,1.84397601817328,..,..,..,..,..,..,..,..,..,1.90695292166014,..,..,..,..,..,..,..,..,..,1.74731054736123,1.75200058385951,..,..,..,..,..,..,..,..,1.7499535727127,..,..,..,..,..,..,..,..,..,1.64367507187058,1.62365238439819,1.64686674846834,1.64657108001312,1.676196436388,1.67347394434828,1.71212481992556,1.67212202670376,1.6216907116887,1.51344452000189,1.58843149646859,1.23330757247811,0.827081150184223,1.16300785053231,1.51669671692738,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,1.3888983022331,..,..,..,..,1.55095154955054,..,..,..,..,2.02962077037862,2.01442977982231,..,..,..,2.70986191226464,..,3.05737245272075,..,..,3.06873608508714,2.6011017816465,..,..,..,..,..,..,..,..,..,..,2.03849342863023,2.1821042081916,..,2.23365731541217,..,..,..,..,..,2.39575160350553,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0548000335693,12.0820999145508,12.0510997772217,12.0797996520996,12.143500328064,12.2204999923706,12.4355001449585,12.6675996780396,12.7636995315552,12.727499961853,13.1478004456,13.1162004471,12.7903003693,12.4827003479,12.2215003967,12.2100000381,12.1300001144,11.6199998856,11.2299995422,8.1899995804,6,5.9,5.8,6.7,6.4,6.4,6.3,6.1,6.1,6.2,6.2,6.2,6.2,5.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.1070995330811,..,..,21.6786003113,..,..,19.5699996948,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.46,13.8,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mongolia,MNG,8.681960105896,..,..,..,..,..,..,..,..,..,9.49520015716553,..,..,..,..,..,..,..,..,..,11.1971998214722,11.0289001464844,..,..,..,..,..,..,..,..,..,11.4864997864,..,..,..,..,..,..,..,..,..,..,7.5,..,6,..,6.4,6.11,..,5.9,5.8,6.75,7,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,4.3,4.2,4.2,4.2,4.2,4.1,4,3.9,3.9,4,4,4,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Morocco,MAR,1.5984001159668,..,..,..,..,..,..,..,..,..,1.47420001029968,..,..,..,..,1.42859995365143,..,..,..,..,..,1.22819995880127,..,..,..,1.26689994335175,..,..,..,..,1.2899999619,..,..,..,1.1123000383,..,..,0.9800000191,..,..,1.1,0.9,1.1,0.8,0.9,0.9,0.9,0.9,1.1,1.1,1.1,0.9,0.9,0.9,1.1,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Mozambique,MOZ,0.808872818946838,..,..,..,..,..,..,..,..,..,1.17519998550415,..,..,..,..,..,..,..,..,..,1.0896999835968,..,..,..,..,..,..,..,..,..,0.8671000004,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.8,0.8,..,..,..,0.7,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Myanmar,MMR,0.663009285926819,..,..,..,..,..,..,..,..,..,0.85809999704361,..,..,..,..,..,..,..,..,..,0.857100009918213,0.857599973678589,..,..,..,..,..,..,..,..,0.635800004,..,..,..,..,..,..,..,..,..,0.7,..,0.63,..,..,..,0.6,..,..,..,..,..,0.9,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,2.7,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,3.5,..,..,5,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Nepal,NPL,0.115763798356056,..,..,..,..,..,..,..,..,..,0.135299995541573,..,..,..,..,0.137700006365776,..,..,..,..,0.175600007176399,..,..,..,..,0.18019999563694,..,0.226999998092651,0.239800006151199,0.244299992918968,0.243599996,0.2372000068,0.2425999939,0.2387000024,0.2322999984,0.1700000018,0.1599999964,0.1700000018,..,0.200000003,..,0.2,0.15,..,..,..,5,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8000001907,5.6999998093,5.6999998093,5.5999999046,5.4000000954,5.3000001907,5.1999998093,5.1999998093,5.0999999046,5,4.8,4.7,4.6,4.5,4.5,4.5,4.8,4.7,4.7,4.7,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,New Zealand,NZL,11.6999998092651,..,..,..,..,..,..,..,..,..,10.8000001907349,..,..,..,..,..,..,..,..,..,10.1999998092651,..,..,..,..,9.5,..,..,..,..,8.5,7.4000000954,7.0999999046,6.5,6.6999998093,6.1999998093,6.0999999046,6.0999999046,6.1999998093,..,..,..,6.2,..,..,..,..,..,..,..,..,2.3,..,2.8,..,..,..,..,..,..,..
"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,Nicaragua,NIC,2.15823602676392,..,..,..,..,..,..,..,..,..,2.28029990196228,..,..,..,..,2.41190004348755,..,..,..,..,..,..,..,..,..,2.40599989891052,..,..,..,1.82690000534058,1.8213000298,..,..,1.7999999523,..,..,1.4800000191,..,..,..,..,..,..,0.8999999762,0.9,0.9,1,0.9,0.9,..,0.8,1.1,0.9,0.9,0.9,..,..,..,..,..,..
